datetime,time_taken,question,answer,correct
2025-02-13 22:16:17,2.65,36 / 9,6,False
2025-02-13 22:16:19,4.92,36 / 9,4,True
2025-02-13 22:16:24,5.34,71 - 46,25,True
2025-02-13 22:16:27,2.64,61 + 45,106,True
2025-02-13 22:16:32,4.65,64 - 49,26,False
2025-02-13 22:16:37,9.58,64 - 49,25,False
2025-02-13 22:16:39,11.9,64 - 49,15,True
2025-02-13 22:16:47,7.73,158 / 2,76,False
2025-02-13 22:16:51,12.46,158 / 2,79,True
2025-02-13 22:16:55,3.23,9 * 3,45,False
2025-02-13 22:16:56,4.85,9 * 3,27,True
2025-02-13 22:17:26,29.44,224 / 8,28,True
2025-02-13 22:17:31,4.79,94 - 63,31,True
2025-02-13 22:17:33,2.54,98 / 2,56,False
2025-02-13 22:17:34,3.42,98 / 2,46,False
2025-02-13 22:17:46,15.41,98 / 2,49,True
2025-02-13 22:17:50,3.95,6 * 80,240,False
2025-02-13 22:17:53,6.79,6 * 80,420,False
2025-02-13 22:17:56,9.55,6 * 80,480,True
2025-02-13 22:17:59,1.7,4 * 3,12,True
2025-02-13 22:18:05,5.86,94 - 65,29,True
2025-02-13 22:18:08,2.61,92 / 2,47,False
2025-02-13 22:18:12,7.43,92 / 2,46,True
2025-02-13 22:18:19,6.8,5 * 71,355,True
2025-02-13 22:18:21,1.92,6 * 7,42,True
2025-02-13 22:18:30,8.59,8 * 64,544,False
2025-02-13 22:18:40,19.19,8 * 64,514,False
2025-02-13 22:18:56,34.4,8 * 64,412,False
2025-02-13 22:19:02,40.67,8 * 64,512,True
2025-02-13 22:19:04,1.83,2 * 7,14,True
2025-02-13 22:19:06,2.69,94 - 72,20,False
2025-02-13 22:19:09,5.22,94 - 72,22,True
2025-02-13 22:19:12,3.41,95 - 32,63,True
2025-02-13 22:19:16,3.26,33 + 91,124,True
2025-02-13 22:19:20,4.37,55 - 17,38,True
2025-02-13 22:19:22,1.88,61 + 61,122,True
2025-02-13 22:19:24,1.65,26 - 7,19,True
2025-02-13 22:19:25,1.57,94 - 4,90,True
2025-02-13 22:19:35,9.57,4 * 69,277,False
2025-02-13 22:19:45,19.87,4 * 69,267,False
2025-02-13 22:19:54,28.97,4 * 69,276,True
2025-02-13 22:20:01,7.2,68 - 9,59,True
2025-02-13 22:26:28,2.97,83 - 20,63,True
2025-02-13 22:26:41,13.35,12 * 55,660,True
2025-02-13 22:26:46,4.41,24 - 8,16,True
2025-02-13 22:26:47,1.75,2 * 24,48,True
2025-02-13 22:26:54,6.94,4 * 26,94,False
2025-02-13 22:26:58,10.65,4 * 26,104,True
2025-02-13 22:27:02,3.56,803 / 11,83,False
2025-02-13 22:27:03,5.32,803 / 11,73,True
2025-02-13 22:27:07,3.76,3 + 82,15,False
2025-02-13 22:27:08,4.7,3 + 82,85,True
2025-02-13 22:27:20,11.32,852 / 12,71,True
2025-02-13 22:27:24,3.99,79 - 6,71,False
2025-02-13 22:27:25,5.12,79 - 6,73,True
2025-02-13 22:27:26,1.7,10 + 80,90,True
2025-02-13 22:27:28,1.52,8 * 11,88,True
2025-02-13 22:27:30,2.32,10 * 70,700,True
2025-02-13 22:27:37,6.96,9 * 92,828,True
2025-02-13 22:27:47,9.26,6 * 73,298,False
2025-02-13 22:28:01,24.0,6 * 73,438,True
2025-02-13 22:28:05,3.52,79 + 40,119,True
2025-02-13 22:28:07,2.45,91 + 14,105,True
2025-02-13 22:28:10,2.7,86 + 30,106,False
2025-02-13 22:28:17,10.03,86 + 30,116,True
2025-02-13 22:28:19,1.86,3 + 93,96,True
2025-02-13 22:28:21,1.88,430 / 10,43,True
2025-02-13 22:28:29,8.12,129 / 3,43,True
2025-02-13 22:28:38,2.01,94 - 65,31,False
2025-02-13 22:28:40,4.59,94 - 65,29,True
2025-02-13 22:28:46,5.89,64 - 17,57,False
2025-02-13 22:28:49,8.34,64 - 17,58,False
2025-02-13 22:28:50,9.95,64 - 17,48,False
2025-02-13 22:28:51,11.25,64 - 17,47,True
2025-02-13 22:28:56,4.7,88 - 47,41,True
2025-02-13 22:29:03,6.51,3 * 62,186,True
2025-02-13 22:29:05,1.84,2 * 41,82,True
2025-02-13 22:29:18,13.17,9 * 14,126,True
2025-02-13 22:29:21,3.74,79 - 17,72,False
2025-02-13 22:29:23,5.01,79 - 17,62,True
2025-02-13 22:29:29,5.99,73 - 38,36,False
2025-02-13 22:29:51,27.76,73 - 38,35,True
2025-02-13 22:29:52,1.84,63 / 3,9,False
2025-02-13 22:29:55,4.78,63 / 3,27,False
2025-02-13 22:30:05,14.5,63 / 3,21,True
2025-02-13 22:30:07,2.08,51 - 41,10,True
2025-02-13 22:30:10,2.68,64 + 24,88,True
2025-02-13 22:30:12,2.45,360 / 4,90,True
2025-02-13 22:30:20,8.12,162 / 6,27,True
2025-02-13 22:30:31,10.26,297 / 3,19,False
2025-02-13 22:30:35,14.64,297 / 3,99,True
2025-02-13 22:30:58,22.41,12 * 83,996,True
2025-02-13 22:36:39,4.46,67 + 46,133,False
2025-02-13 22:36:44,10.01,67 + 46,143,False
2025-02-13 22:36:55,20.2,67 + 46,113,True
2025-02-13 22:36:58,2.88,77 - 31,46,True
2025-02-13 22:37:05,7.9,72 + 19,81,False
2025-02-13 22:37:07,9.51,72 + 19,91,True
2025-02-13 22:37:12,4.61,3 * 81,243,True
2025-02-13 22:37:13,1.47,30 + 5,35,True
2025-02-13 22:37:30,16.47,232 / 4,58,True
2025-02-13 22:37:34,4.44,190 / 2,95,True
2025-02-13 22:37:36,1.58,55 / 11,5,True
2025-02-13 22:37:40,4.4,57 - 48,11,False
2025-02-13 22:37:41,5.07,57 - 48,9,True
2025-02-13 22:37:43,2.51,19 + 4,23,True
2025-02-13 22:37:46,2.4,95 + 94,189,True
2025-02-13 22:37:52,6.15,94 + 38,132,True
2025-02-13 22:38:00,7.71,162 / 6,27,True
2025-02-13 22:38:08,8.09,42 - 39,3,True
2025-02-13 22:38:13,5.22,33 + 14,47,True
2025-02-13 22:38:24,10.84,7 * 19,133,True
2025-02-13 22:38:25,1.54,2 * 10,20,True
2025-02-13 22:38:29,4.02,48 + 21,69,True
2025-02-13 22:38:37,7.78,86 + 61,126,False
2025-02-13 22:38:42,12.12,86 + 61,127,False
2025-02-13 22:38:48,18.44,86 + 61,147,True
2025-02-15 21:24:30,6.36,4 * 66,274,False
2025-02-15 21:24:31,7.37,4 * 66,264,True
2025-02-15 21:24:33,1.99,45 - 41,4,True
2025-02-15 21:24:44,10.58,96 - 39,57,True
2025-02-15 21:24:45,1.75,420 / 10,42,True
2025-02-15 21:24:54,8.33,207 / 3,69,True
2025-02-15 21:24:58,4.41,3 * 24,102,False
2025-02-15 21:25:03,9.61,3 * 24,72,True
2025-02-15 21:25:07,3.47,46 + 80,126,True
2025-02-15 21:25:15,8.7,67 - 12,55,True
2025-02-15 21:25:18,2.53,1100 / 11,100,True
2025-02-15 21:25:20,2.32,40 + 15,55,True
2025-02-15 21:25:26,5.79,118 / 2,59,True
2025-02-15 21:25:33,7.0,7 * 87,609,True
2025-02-15 21:25:37,4.23,2 * 94,8,False
2025-02-15 21:25:42,8.9,2 * 94,adsf,False
2025-02-15 21:25:48,15.05,2 * 94,188,True
2025-02-15 21:25:58,9.84,434 / 7,62,True
2025-02-15 21:26:01,3.03,89 - 48,41,True
2025-02-15 21:26:05,4.19,52 - 23,29,True
2025-02-15 21:26:09,3.64,122 / 2,61,True
2025-02-15 21:26:12,2.71,27 - 4,23,True
2025-02-15 21:26:17,5.59,5 * 26,130,True
2025-02-15 21:26:23,5.22,240 / 5,12,False
2025-02-15 21:26:28,10.77,240 / 5,48,True
2025-02-15 21:32:41,11.04,4 * 95,380,True
2025-02-15 21:32:53,11.89,7 * 86,592,False
2025-02-15 21:33:05,24.6,7 * 86,502,False
2025-02-15 21:33:08,27.01,7 * 86,602,True
2025-02-15 21:33:14,6.44,45 + 68,113,True
2025-02-15 21:33:19,4.23,7 - 5,2,True
2025-02-15 21:33:20,1.48,2 * 15,30,True
2025-02-15 21:33:24,4.24,69 + 66,135,True
2025-02-15 21:33:29,4.44,39 - 17,12,False
2025-02-15 21:33:40,16.11,39 - 17,29,False
2025-02-15 21:33:46,21.17,39 - 17,27,False
2025-02-15 21:33:56,31.79,39 - 17,22,True
2025-02-15 21:34:02,6.23,9 * 60,540,True
2025-02-15 21:34:07,4.55,19 + 79,88,False
2025-02-15 21:34:11,8.47,19 + 79,98,True
2025-02-15 21:34:18,6.98,78 - 12,66,True
2025-02-15 21:34:20,2.13,490 / 5,9,False
2025-02-15 21:34:28,10.44,490 / 5,98,True
2025-02-15 21:34:37,8.29,260 / 4,65,True
2025-02-15 21:35:11,4.8,59 + 52,111,True
2025-02-15 21:35:13,2.06,100 + 94,194,True
2025-02-15 21:35:16,3.21,14 + 45,54,False
2025-02-15 21:35:18,4.98,14 + 45,59,True
2025-02-15 21:35:21,2.89,41 - 20,21,True
2025-02-15 21:35:44,2.43,670 / 10,67,True
2025-02-15 21:35:46,1.65,13 + 50,53,False
2025-02-15 21:35:47,3.2,13 + 50,63,True
2025-02-15 21:35:52,4.07,6 * 44,264,True
2025-02-15 21:35:54,2.58,79 - 49,30,True
2025-02-15 21:35:55,1.27,5 * 4,20,True
2025-02-15 21:35:57,1.23,2 * 100,200,True
2025-02-15 21:35:59,2.61,790 / 10,70,False
2025-02-15 21:36:01,4.03,790 / 10,79,True
2025-02-15 21:36:06,4.78,64 - 39,25,True
2025-02-15 21:36:11,5.81,6 * 47,282,True
2025-02-15 21:36:13,1.9,108 / 9,11,False
2025-02-15 21:36:15,3.71,108 / 9,12,True
2025-02-15 21:36:23,8.09,312 / 4,78,True
2025-02-15 21:36:43,20.07,3 * 76,228,True
2025-02-15 21:36:48,4.91,59 + 38,97,True
2025-02-15 21:36:53,4.97,648 / 8,81,True
2025-02-15 21:37:03,9.54,57 - 24,29,False
2025-02-15 21:37:07,14.25,57 - 24,33,True
2025-02-15 21:37:19,11.91,9 * 29,261,True
2025-02-15 21:37:23,3.98,6 + 71,77,True
2025-02-15 21:37:25,1.45,35 - 34,1,True
2025-02-15 21:37:37,11.84,340 / 5,134,False
2025-02-15 21:37:42,16.88,340 / 5,34,False
2025-02-15 21:37:45,19.95,340 / 5,68,True
2025-02-15 21:37:52,3.04,80 + 46,126,True
2025-02-15 21:37:55,3.44,3 * 21,63,True
2025-02-15 21:37:58,2.96,36 + 29,55,False
2025-02-15 21:38:04,8.93,36 + 29,65,True
2025-02-15 21:38:10,6.03,194 / 2,87,False
2025-02-15 21:38:14,9.3,194 / 2,97,True
2025-02-15 21:38:21,6.96,45 - 28,17,True
2025-02-15 21:38:24,3.68,11 * 62,682,True
2025-02-15 21:38:30,5.64,27 + 44,71,True
2025-02-15 21:38:36,6.26,64 + 81,145,True
2025-02-15 21:38:41,5.12,54 + 92,146,True
2025-02-15 21:38:47,5.38,13 + 21,34,True
2025-02-15 21:38:48,1.3,80 / 8,10,True
2025-02-15 21:38:53,4.48,14 + 81,95,True
2025-02-15 21:38:59,6.82,96 + 62,158,True
2025-02-15 21:39:01,1.15,12 / 3,4,True
2025-02-15 21:39:12,11.58,532 / 7,76,True
2025-02-15 21:39:16,3.34,45 + 24,69,True
2025-02-15 21:39:18,2.68,20 + 51,71,True
2025-02-15 21:39:44,25.23,108 / 6,18,True
2025-02-15 21:39:46,2.55,58 + 4,52,False
2025-02-15 21:39:49,5.1,58 + 4,62,True
2025-02-15 21:39:54,5.47,7 * 21,147,True
2025-02-15 21:40:04,7.53,9 * 81,729,True
2025-02-15 21:40:20,16.56,6 * 39,134,False
2025-02-15 21:40:32,28.2,6 * 39,234,True
2025-02-15 21:40:35,2.79,39 + 12,51,True
2025-02-15 21:40:44,9.48,5 * 22,110,True
2025-02-15 21:40:47,2.48,69 + 10,79,True
2025-02-15 21:40:48,1.65,52 + 50,102,True
2025-02-15 21:40:54,5.48,6 * 21,126,True
2025-02-15 21:41:10,15.93,148 / 4,37,True
2025-02-15 21:41:12,2.18,96 - 33,63,True
2025-02-15 21:41:13,1.63,88 - 85,3,True
2025-02-15 21:41:17,3.08,52 - 48,4,True
2025-02-15 21:41:23,6.75,455 / 5,91,True
2025-02-15 21:41:25,1.87,88 - 78,10,True
2025-02-15 21:41:31,5.73,2 * 79,158,True
2025-02-15 21:41:33,1.66,35 - 20,15,True
2025-02-15 21:41:37,4.78,47 + 58,103,False
2025-02-15 21:41:42,8.94,47 + 58,105,True
2025-02-15 21:41:45,3.43,2 * 76,154,False
2025-02-15 21:41:47,5.0,2 * 76,152,True
2025-02-15 21:41:49,2.64,84 - 5,81,False
2025-02-15 21:41:52,5.69,84 - 5,79,True
2025-02-15 21:41:57,4.2,62 - 33,29,True
2025-02-15 21:42:01,3.32,88 / 4,22,True
2025-02-15 21:42:07,5.59,93 - 68,25,True
2025-02-15 21:42:14,6.84,8 * 78,604,False
2025-02-15 21:42:17,10.39,8 * 78,624,True
2025-02-15 21:42:26,8.11,9 * 14,127,False
2025-02-15 21:42:39,21.38,9 * 14,126,True
2025-02-15 21:42:42,2.95,160 / 10,16,True
2025-02-15 21:42:43,1.54,37 - 34,3,True
2025-02-15 21:42:55,11.18,96 + 15,115,False
2025-02-15 21:43:01,17.36,96 + 15,111,True
2025-02-15 21:43:06,5.32,592 / 8,76,False
2025-02-15 21:43:18,16.93,592 / 8,72,False
2025-02-15 21:43:27,26.17,592 / 8,74,True
2025-02-15 21:43:32,5.49,125 / 5,5,False
2025-02-15 21:43:34,6.59,125 / 5,4,False
2025-02-15 21:43:35,8.23,125 / 5,25,True
2025-02-15 21:43:44,8.34,378 / 9,42,True
2025-02-15 21:43:47,3.04,4 + 97,101,True
2025-02-15 21:44:03,16.33,12 * 83,996,True
2025-02-15 21:44:43,2.47,2 * 48,96,True
2025-02-15 21:44:45,2.12,45 + 90,155,False
2025-02-15 21:44:47,3.7,45 + 90,135,True
2025-02-15 21:44:56,9.21,7 * 93,651,True
2025-02-15 21:45:07,11.34,329 / 7,47,True
2025-02-15 21:45:16,8.61,3 * 27,81,True
2025-02-15 21:45:21,5.12,11 * 19,289,False
2025-02-15 21:45:28,11.87,11 * 19,209,True
2025-02-15 21:45:36,7.92,390 / 5,78,True
2025-02-15 21:45:41,5.13,666 / 9,55,False
2025-02-15 21:45:59,22.79,666 / 9,74,True
2025-02-15 21:46:03,4.25,79 - 6,73,True
2025-02-15 21:46:16,12.6,282 / 6,46,False
2025-02-15 21:46:26,22.8,282 / 6,47,True
2025-02-15 21:46:28,1.86,2 + 61,63,True
2025-02-15 21:46:32,4.24,86 + 21,107,True
2025-02-15 21:46:35,2.99,8 * 5,40,True
2025-02-15 21:46:37,2.33,44 + 82,126,True
2025-02-15 21:46:39,1.92,330 / 10,33,True
2025-02-15 21:46:41,2.09,31 - 15,16,True
2025-02-15 21:46:52,6.45,85 - 57,32,False
2025-02-15 21:46:56,10.5,85 - 57,28,True
2025-02-15 21:46:58,1.84,11 * 22,220,False
2025-02-15 21:47:00,4.31,11 * 22,242,True
2025-02-15 21:47:05,4.46,11 * 45,495,True
2025-02-15 21:47:27,21.99,8 * 29,232,True
2025-02-15 21:47:28,1.63,17 - 7,10,True
2025-02-15 21:47:35,6.93,176 / 2,88,True
2025-02-15 21:47:37,1.57,900 / 10,90,True
2025-02-15 21:47:53,16.38,5 * 39,195,True
2025-02-15 21:48:00,6.56,72 - 16,56,True
2025-02-15 21:48:12,12.2,6 * 28,168,True
2025-02-15 21:48:14,2.24,58 + 40,98,True
2025-02-15 21:48:17,2.12,2 * 91,182,True
2025-02-15 21:48:20,3.34,69 - 30,39,True
2025-02-15 21:48:22,1.72,1200 / 12,100,True
2025-02-15 21:48:26,4.53,4 + 49,43,False
2025-02-15 21:48:28,6.28,4 + 49,53,True
2025-02-15 21:48:30,1.83,59 - 3,56,True
2025-02-15 21:48:44,14.45,5 * 84,420,True
2025-02-15 21:48:46,2.14,6 * 25,150,True
2025-02-15 21:48:50,1.74,88 - 77,11,True
2025-02-15 21:48:54,4.57,990 / 11,90,True
2025-02-15 21:49:02,7.81,675 / 9,76,False
2025-02-15 21:49:11,16.24,675 / 9,75,True
2025-02-15 21:49:16,5.63,11 * 56,616,True
2025-02-15 21:49:18,1.52,140 / 7,2,False
2025-02-15 21:49:19,2.23,140 / 7,20,True
2025-02-15 21:49:34,15.11,234 / 6,39,True
2025-02-15 21:49:47,13.64,315 / 5,18,False
2025-02-15 21:50:12,38.75,315 / 5,53,False
2025-02-15 21:50:17,43.39,315 / 5,63,True
2025-02-15 21:50:22,4.57,3 * 32,96,True
2025-02-15 21:50:25,3.31,53 - 26,27,True
2025-02-15 21:50:28,2.64,13 + 92,105,True
2025-02-15 21:50:33,5.19,6 * 32,192,True
2025-02-15 21:50:37,4.07,67 - 27,40,True
2025-02-15 21:50:40,2.97,52 - 21,41,False
2025-02-15 21:50:41,3.71,52 - 21,31,True
2025-02-15 21:50:42,1.56,100 + 34,134,True
2025-02-15 21:50:45,2.79,180 / 3,60,True
2025-02-15 21:50:47,1.62,600 / 6,100,True
2025-02-15 21:50:56,9.61,3 * 94,288,False
2025-02-15 21:51:08,21.14,3 * 94,282,True
2025-02-15 22:10:05,4.65,24 / 8,6,False
2025-02-15 22:11:16,11.08,972 / 12,18,False
2025-02-15 22:11:25,9.77,4 * 2,8,True
2025-02-15 22:11:28,3.04,960 / 10,96,True
2025-02-15 22:12:02,33.61,534 / 6,89,True
2025-02-15 22:12:04,2.26,10 * 20,200,True
2025-02-15 22:12:08,3.22,64 - 42,22,True
2025-02-15 22:13:57,2.73,39 + 62,101,True
2025-02-15 22:14:00,2.86,80 - 77,3,True
2025-02-15 22:14:03,3.13,24 - 10,14,True
2025-02-15 22:14:05,2.28,583 / 11,53,True
2025-02-15 22:14:16,11.17,7 * 96,672,True
2025-02-15 22:14:37,20.76,3 * 23,69,True
2025-02-15 22:14:41,3.95,75 - 16,59,True
2025-02-15 22:14:43,2.09,73 - 13,60,True
2025-02-15 22:14:57,14.09,71 - 53,18,True
2025-02-15 22:15:37,39.16,234 / 3,78,True
2025-02-15 22:15:42,5.18,94 - 74,20,True
2025-02-15 22:15:43,1.34,100 + 28,128,True
2025-02-15 22:15:51,7.71,840 / 12,70,True
2025-02-15 22:15:54,2.81,2 * 37,74,True
2025-02-15 22:15:55,1.43,16 + 15,31,True
2025-02-15 22:16:32,7.03,160 / 5,32,True
2025-02-15 22:16:34,1.55,120 / 2,60,True
2025-02-15 22:16:35,1.3,10 + 28,38,True
2025-02-15 22:16:38,2.89,49 - 17,32,True
2025-02-15 22:16:43,5.09,11 * 89,979,True
2025-02-15 22:16:59,15.64,136 / 4,34,True
2025-02-15 22:17:10,11.44,94 - 23,71,True
2025-02-15 22:17:11,1.31,21 + 40,61,True
2025-02-15 22:17:18,7.05,288 / 12,24,True
2025-02-15 22:17:52,33.41,3 * 64,192,True
2025-02-15 22:18:00,7.94,8 * 44,352,True
2025-02-15 22:18:01,1.66,11 * 50,550,True
2025-02-15 22:18:05,3.33,56 - 36,20,True
2025-02-15 22:18:18,13.36,70 - 37,33,True
2025-02-15 22:18:21,3.1,77 - 51,26,True
2025-02-15 22:18:25,3.76,86 + 76,162,True
2025-02-15 22:18:32,2.34,31 + 96,127,True
2025-02-15 22:18:37,4.6,83 - 74,9,True
2025-02-15 22:18:39,1.93,51 + 40,91,True
2025-02-15 22:18:40,1.3,6 * 11,66,True
2025-02-15 22:18:48,7.94,84 + 86,170,True
2025-02-15 22:18:55,6.73,100 - 79,21,True
2025-02-15 22:19:01,5.89,186 / 6,31,True
2025-02-15 22:19:04,3.07,14 + 61,75,True
2025-02-15 22:19:11,7.0,51 - 27,24,True
2025-02-15 22:19:18,6.93,78 - 32,46,True
2025-02-15 22:19:28,9.88,576 / 9,64,True
2025-02-15 22:19:30,2.69,40 + 91,131,True
2025-02-15 22:19:33,2.82,11 + 82,93,True
2025-02-15 22:19:34,1.0,6 / 3,2,True
2025-02-15 22:19:49,15.04,6 * 39,234,True
2025-02-15 22:19:54,5.03,57 - 26,31,True
2025-02-15 22:20:07,12.96,6 * 34,204,True
2025-02-15 22:20:11,4.1,957 / 11,87,True
2025-02-15 22:20:13,1.66,3 + 55,58,True
2025-02-15 22:21:02,48.75,658 / 7,94,True
2025-02-15 22:26:34,23.22,162 / 6,26,False
2025-02-15 22:26:41,3.15,5 * 41,205,True
2025-02-15 22:26:50,9.07,55 - 37,18,True
2025-02-15 22:26:52,1.29,50 + 4,54,True
2025-02-15 22:26:55,3.0,37 + 61,98,True
2025-02-15 22:26:56,1.29,18 / 9,2,True
2025-02-15 22:26:58,2.09,28 + 30,58,True
2025-02-15 22:27:01,2.96,4 + 59,63,True
2025-02-15 22:27:06,5.0,18 + 84,102,True
2025-02-15 22:27:14,7.52,73 + 19,92,True
2025-02-15 22:27:46,31.91,7 * 35,245,True
2025-02-15 22:27:48,2.69,8 + 38,46,True
2025-02-15 22:27:53,5.01,52 + 24,76,True
2025-02-15 22:27:55,1.93,2 * 62,124,True
2025-02-15 22:28:15,19.88,6 * 83,498,True
2025-02-15 22:28:17,2.08,440 / 10,44,True
2025-02-15 22:28:20,3.12,106 / 2,53,True
2025-02-15 22:28:24,3.1,891 / 11,81,True
2025-02-15 22:28:29,5.1,34 + 85,119,True
2025-02-15 22:28:37,8.82,6 * 99,594,True
2025-02-15 22:29:00,22.98,465 / 5,93,True
2025-02-15 22:43:19,11.01,12 * 64,768,True
2025-02-15 22:43:26,6.13,59 + 30,89,True
2025-02-15 22:43:31,5.72,83 + 92,175,True
2025-02-15 22:43:35,3.43,400 / 5,80,True
2025-02-15 22:43:41,6.41,576 / 9,64,True
2025-02-15 22:43:46,4.43,495 / 5,99,True
2025-02-15 22:43:49,3.04,480 / 10,48,True
2025-02-15 22:44:17,28.39,7 * 35,245,True
2025-02-15 22:44:20,3.21,22 + 31,53,True
2025-02-15 22:44:24,3.32,62 + 41,103,True
2025-02-15 22:44:39,15.03,86 - 68,18,True
2025-02-15 22:44:41,2.0,36 - 9,27,True
2025-02-15 22:44:46,5.49,3 * 66,198,True
2025-02-15 22:45:40,53.78,300 / 12,25,True
2025-02-15 22:46:05,3.68,31 - 6,25,True
2025-02-15 22:46:12,6.66,81 - 6,75,True
2025-02-15 22:46:29,17.29,90 - 73,17,True
2025-02-15 22:46:39,9.3,86 - 15,71,True
2025-02-15 22:46:45,6.37,48 + 59,107,True
2025-02-15 22:46:47,1.88,8 * 50,400,True
2025-02-15 22:46:51,4.43,48 + 98,146,True
2025-02-15 22:46:57,5.1,75 + 45,120,True
2025-02-15 22:46:58,1.43,81 - 80,1,True
2025-02-15 22:47:04,6.22,44 + 17,61,True
2025-02-15 22:47:06,2.07,65 - 59,6,True
2025-02-15 22:47:09,2.84,50 - 29,21,True
2025-02-15 22:47:24,14.88,53 - 9,44,True
2025-02-15 22:47:34,10.13,5 * 67,335,True
2025-02-15 22:47:49,14.58,6 * 48,288,True
2025-02-15 22:47:57,8.17,63 / 3,21,True
2025-02-15 22:47:58,1.06,100 - 99,1,True
2025-02-15 22:48:04,5.62,5 * 13,65,True
2025-02-15 22:49:07,2.01,25 + 6,31,True
2025-02-15 22:49:10,3.48,99 + 64,163,True
2025-02-15 22:49:16,5.99,108 / 4,27,True
2025-02-15 22:49:18,1.71,100 - 55,45,True
2025-02-15 22:49:20,2.44,47 + 4,51,True
2025-02-15 22:49:36,15.45,612 / 9,68,True
2025-02-15 22:49:39,3.12,59 - 8,51,True
2025-02-15 22:49:44,5.14,4 * 66,264,True
2025-02-15 22:49:51,6.63,47 + 89,136,True
2025-02-15 22:49:54,3.41,60 / 3,20,True
2025-02-15 22:50:10,15.37,3 * 83,249,True
2025-02-15 22:50:14,4.65,576 / 8,72,True
2025-02-15 22:50:17,2.3,80 - 12,68,True
2025-02-15 22:50:48,31.88,12 * 36,432,True
2025-02-15 22:50:53,4.83,11 * 39,429,True
2025-02-15 22:50:55,2.12,36 - 3,33,True
2025-02-15 22:50:58,2.33,3 * 7,21,True
2025-02-15 22:51:00,2.43,2 * 83,166,True
2025-02-15 22:51:03,3.21,95 / 5,19,True
2025-02-15 22:51:07,3.79,35 - 16,19,True
2025-02-15 22:52:47,1.77,30 + 19,49,True
2025-02-15 22:52:50,3.03,24 - 7,17,True
2025-02-15 22:52:55,4.85,53 - 19,34,True
2025-02-15 22:53:00,4.91,67 - 47,20,True
2025-02-15 22:53:10,10.07,3 * 77,231,True
2025-02-15 22:53:15,4.86,5 * 64,320,True
2025-02-15 22:53:32,16.52,512 / 8,64,True
2025-02-15 22:53:33,1.67,170 / 10,17,True
2025-02-15 22:53:37,3.56,82 - 47,35,True
2025-02-15 22:53:46,8.74,498 / 6,83,True
2025-02-15 22:53:49,3.41,81 - 62,19,True
2025-02-15 22:53:51,1.84,77 / 7,11,True
2025-02-15 22:54:20,28.74,9 * 35,315,True
2025-02-15 22:54:35,14.88,765 / 9,85,True
2025-02-15 22:54:37,1.8,2 * 70,140,True
2025-02-15 22:54:55,18.42,79 + 64,143,True
2025-02-15 22:55:26,29.1,423 / 9,47,True
2025-02-15 22:55:28,1.32,32 - 30,2,True
2025-02-15 22:55:40,12.45,7 * 56,392,True
2025-02-15 22:55:43,3.13,10 + 97,107,True
2025-02-15 22:56:04,20.61,7 * 38,266,True
2025-02-15 22:56:15,11.44,11 * 55,605,True
2025-02-15 22:56:21,5.77,11 * 95,1045,True
2025-02-15 22:56:34,12.91,11 * 13,143,True
2025-02-15 22:56:40,6.11,16 + 96,112,True
2025-02-15 22:56:54,13.5,82 - 30,52,True
2025-02-15 22:56:58,4.43,98 + 70,168,True
2025-02-16 10:20:48,5.93,3 * 22,66,True
2025-02-16 10:20:49,1.04,15 / 5,3,True
2025-02-16 10:21:03,14.33,93 - 37,56,True
2025-02-16 10:21:38,35.06,552 / 12,46,True
2025-02-16 10:21:54,15.09,11 * 83,913,True
2025-02-16 10:22:00,6.74,7 * 51,357,True
2025-02-16 10:22:04,3.56,168 / 12,14,True
2025-02-16 10:22:06,2.12,2 * 100,200,True
2025-02-16 10:22:08,2.45,22 + 12,34,True
2025-02-16 10:22:11,3.0,67 - 56,11,True
2025-02-16 10:22:13,1.11,2 * 11,22,True
2025-02-16 10:22:14,1.15,90 + 10,100,True
2025-02-16 10:22:21,7.22,11 * 94,1034,True
2025-02-16 10:22:41,20.43,504 / 7,72,True
2025-02-16 10:22:48,6.55,147 / 7,21,True
2025-02-16 10:22:51,1.57,10 * 36,360,True
2025-02-16 10:22:54,2.83,16 + 64,80,True
2025-02-16 10:23:04,10.0,192 / 4,48,True
2025-02-16 10:23:07,2.4,24 + 56,80,True
2025-02-16 10:23:10,3.14,64 + 72,136,True
2025-02-16 10:23:25,15.66,6 * 74,444,True
2025-02-16 10:23:32,6.35,408 / 12,34,True
2025-02-16 10:23:51,19.05,230 / 5,46,True
2025-02-16 10:23:56,5.19,4 * 46,184,True
2025-02-16 10:24:19,23.02,177 / 3,59,True
2025-02-16 10:24:24,4.9,11 * 82,902,True
2025-02-16 10:24:38,13.69,6 * 39,234,True
2025-02-16 10:24:39,1.46,35 - 31,4,True
2025-02-16 10:24:44,4.57,79 + 43,122,True
2025-02-16 10:24:52,8.54,86 + 24,110,True
2025-02-16 10:24:56,1.92,2 * 3,6,True
2025-02-16 10:24:59,2.81,92 + 99,191,True
2025-02-16 10:25:01,2.09,2 * 71,142,True
2025-02-16 10:25:07,6.42,5 * 44,220,True
2025-02-16 10:25:11,3.26,93 - 51,42,True
2025-02-16 10:25:13,2.43,3 + 82,85,True
2025-02-16 10:25:16,2.67,99 + 43,142,True
2025-02-16 10:25:23,7.17,112 / 4,28,True
2025-02-16 10:25:25,1.66,99 - 8,91,True
